order_id,customer_id,cust_type,product_code,plant_id,order_date,delivery_date,order_quantity,order_value,order_status,geo_region,geo_zone,sbu_id,sbu_grp,org_unit,gbe_id,shipment_id,handled_by,customer_segment,customer_priority,material_num,discount,payment_type,tax_applied,freight_cost,currency,exchange_rate,order_fulfilled_by,returns,is_expedited
102,1161,Wholesale,916,39,2024-04-11,2024-04-15,45,7067.5438788060255,Cancelled,North,Zone3,51,GroupC,Unit3,5501,10776,AgentA,Large,Medium,30673,0.12831405911301996,Card,13.136526376296294,492.87347479229237,INR,0.8839401308364484,Warehouse1,3,True
103,1201,Wholesale,988,87,2024-04-12,2024-04-16,73,3795.2721631813133,Cancelled,South,Zone2,38,GroupA,Unit1,5930,10111,AgentA,Small,High,43297,0.16364240027409263,Card,15.63170322396593,414.152877802742,EUR,0.9703211406200505,Warehouse2,1,False
104,1957,Wholesale,443,15,2024-04-13,2024-04-17,53,5680.233713184746,Delivered,West,Zone1,48,GroupA,Unit2,5399,10762,AgentB,Small,High,35842,0.0011304209682369449,Card,10.922940245335273,497.18412635240264,INR,1.498539790313972,Warehouse1,3,False
105,1995,Wholesale,239,76,2024-04-14,2024-04-18,30,4561.79610189524,Delivered,West,Zone3,69,GroupA,Unit2,5206,10675,AgentC,Large,Low,33827,0.19839940180297022,Card,15.396628368266908,92.41348436984477,INR,1.3603315500590485,Warehouse2,2,False
106,1269,Retail,286,89,2024-04-15,2024-04-19,60,6753.354783647309,Cancelled,West,Zone1,50,GroupB,Unit3,5618,10869,AgentA,Small,Medium,47502,0.03657875446583985,NetBanking,13.418573075522719,80.48291023445074,USD,1.4071214519680868,Warehouse1,3,True
107,1862,Retail,904,16,2024-04-16,2024-04-20,98,5877.2139765157035,Cancelled,North,Zone1,42,GroupA,Unit3,5145,10679,AgentB,Medium,Low,36173,0.09404979713199524,NetBanking,5.046968122945103,256.6551969426772,EUR,1.4496437068526202,Warehouse2,2,False
108,1815,Retail,160,61,2024-04-17,2024-04-21,32,5304.986573635435,Pending,West,Zone1,92,GroupC,Unit3,5878,10220,AgentC,Medium,Low,28909,0.17440594696857337,Card,8.298025836150655,322.93544241693144,USD,0.9727487042513565,Warehouse1,4,False
109,1270,Retail,479,23,2024-04-18,2024-04-22,67,2570.2912316986617,Pending,West,Zone2,92,GroupA,Unit3,5100,10919,AgentB,Large,Low,41007,0.045008079808839876,NetBanking,11.420587578681225,93.8194453413423,INR,0.9376615662371781,Warehouse2,4,True
110,1455,Wholesale,809,82,2024-04-19,2024-04-23,67,119.98332570751577,Pending,South,Zone3,25,GroupB,Unit2,5879,10303,AgentB,Small,Low,22985,0.09535904478007665,Card,13.042935546255626,431.6110273633859,EUR,0.8872499940576599,Warehouse1,4,False
111,1461,Wholesale,906,24,2024-04-20,2024-04-24,28,1823.4085855831497,Cancelled,West,Zone3,32,GroupC,Unit1,5829,10702,AgentA,Small,Low,32525,0.026516436036235838,Card,5.852681240640283,270.68660454504806,EUR,1.3640935290464982,Warehouse1,0,False
112,1726,Retail,539,30,2024-04-21,2024-04-25,44,1258.9538100992697,Cancelled,North,Zone2,16,GroupC,Unit1,5879,10324,AgentC,Small,Medium,45510,0.07901526507763852,UPI,14.166039066389292,211.36149827811727,INR,1.243641489828148,Warehouse2,4,False
113,1251,Wholesale,418,44,2024-04-22,2024-04-26,79,4545.938975608373,Cancelled,North,Zone3,35,GroupC,Unit1,5240,10436,AgentB,Large,High,47403,0.035427090958600506,Card,12.065969269414378,305.00629973425214,INR,0.8889375859863018,Warehouse1,2,True
114,1701,Retail,401,75,2024-04-23,2024-04-27,41,6161.355692542262,Pending,North,Zone1,21,GroupC,Unit1,5922,10437,AgentC,Medium,Medium,47193,0.0727255497542314,Card,11.835130988637713,321.1273193564217,INR,1.001595063368364,Warehouse1,1,True
115,1295,Wholesale,443,11,2024-04-24,2024-04-28,63,2209.5415859796008,Delivered,South,Zone3,81,GroupA,Unit3,5758,10169,AgentA,Large,Medium,13830,0.07469284335854441,Card,8.796592255272897,30.963807682059127,INR,1.1053694111462387,Warehouse1,3,False
116,1724,Retail,110,44,2024-04-25,2024-04-29,23,9396.665250075152,Cancelled,South,Zone2,14,GroupB,Unit2,5162,10374,AgentC,Medium,Medium,10533,0.19863415791966654,Card,12.7327002933775,499.94740668547416,EUR,1.122512045819003,Warehouse1,4,True
117,1719,Wholesale,161,91,2024-04-26,2024-04-30,75,166.153079316489,Delivered,East,Zone1,78,GroupC,Unit2,5883,10556,AgentB,Large,High,30946,0.19896260586075445,UPI,5.35740756521307,188.320592634193,USD,1.4109821828413718,Warehouse3,0,True
118,1748,Wholesale,944,87,2024-04-27,2024-05-01,48,7745.780050136895,Delivered,West,Zone2,58,GroupC,Unit2,5172,10380,AgentB,Medium,High,33504,0.022957255732122483,Card,5.84110429655185,40.15589698584914,EUR,1.004452906357773,Warehouse1,0,True
119,1337,Retail,325,29,2024-04-28,2024-05-02,32,6289.527218351378,Delivered,South,Zone1,35,GroupB,Unit3,5501,10985,AgentC,Small,High,38255,0.14519375586566946,UPI,14.54031113376694,427.6383556400025,EUR,1.4268192244004099,Warehouse3,2,False
120,1878,Wholesale,252,91,2024-04-29,2024-05-03,57,3798.192530372051,Pending,North,Zone1,14,GroupA,Unit2,5546,10013,AgentB,Small,Medium,46855,0.01034909593382023,Card,9.184587452941532,496.579152814033,EUR,1.0530940482558317,Warehouse3,1,False
121,1052,Retail,810,19,2024-04-30,2024-05-04,33,599.8405496828384,Delivered,North,Zone3,31,GroupC,Unit3,5283,10742,AgentB,Small,High,45123,0.006038403067437726,UPI,9.51057198311829,410.0156695158842,EUR,1.297098139833883,Warehouse1,4,True
122,1791,Retail,663,34,2024-05-01,2024-05-05,24,6312.117060664365,Cancelled,South,Zone1,88,GroupA,Unit2,5358,10668,AgentB,Large,Low,44723,0.021066778848992863,NetBanking,7.709007642333874,427.4224200313244,INR,1.4442034559880448,Warehouse2,4,False
123,1921,Retail,871,75,2024-05-02,2024-05-06,39,3917.5737773699157,Pending,South,Zone2,22,GroupA,Unit1,5380,10499,AgentA,Large,High,45739,0.1930971314015868,UPI,10.793068997299118,316.70820596753094,USD,1.4260605631706131,Warehouse2,0,True
124,1216,Retail,670,34,2024-05-03,2024-05-07,34,9369.04468019087,Cancelled,South,Zone3,37,GroupA,Unit3,5869,10645,AgentA,Large,Medium,15539,0.1881727095789395,UPI,5.675914608346904,461.9395333282571,EUR,0.7455622938365449,Warehouse1,2,True
125,1763,Wholesale,683,63,2024-05-04,2024-05-08,56,5465.701741408682,Cancelled,East,Zone2,42,GroupA,Unit2,5904,10390,AgentB,Small,Medium,17493,0.03878556405613609,Card,8.904721906424477,27.511890346459094,EUR,0.8645634359812558,Warehouse3,0,False
126,1187,Wholesale,759,42,2024-05-05,2024-05-09,28,9402.549961805731,Pending,North,Zone1,32,GroupC,Unit1,5971,10548,AgentC,Medium,Low,45604,0.0323344671107423,UPI,11.852610983110068,385.6946928475585,USD,1.0815243404258201,Warehouse2,0,True
127,1379,Wholesale,960,45,2024-05-06,2024-05-10,37,2282.7885653857106,Cancelled,East,Zone2,27,GroupC,Unit1,5910,10564,AgentA,Small,High,31311,0.048107017303189406,UPI,11.05321498026878,338.64801188369705,INR,1.045243431962486,Warehouse1,1,True
128,1492,Retail,674,23,2024-05-07,2024-05-11,7,7284.686512604622,Cancelled,East,Zone2,39,GroupA,Unit1,5532,10529,AgentC,Small,High,47707,0.10310939881502844,Card,17.995705360599437,34.296635556761096,EUR,1.2127133318697656,Warehouse1,2,True
129,1040,Wholesale,409,74,2024-05-08,2024-05-12,68,6210.765306402384,Pending,West,Zone1,35,GroupA,Unit3,5819,10982,AgentB,Medium,Low,13644,0.11394092640708198,NetBanking,10.05394047751983,276.5470536984749,INR,1.4557672406603297,Warehouse3,1,True
130,1156,Retail,984,89,2024-05-09,2024-05-13,37,7420.141475329987,Cancelled,North,Zone3,25,GroupB,Unit3,5162,10491,AgentB,Medium,Medium,30445,0.04431868608788947,NetBanking,10.030987770306016,262.37956942135605,EUR,0.7899237690223591,Warehouse2,2,False
131,1014,Wholesale,342,63,2024-05-10,2024-05-14,56,2225.211853328114,Delivered,North,Zone2,86,GroupB,Unit2,5608,10549,AgentC,Medium,Medium,45934,0.15132455761798905,NetBanking,11.546563106387984,348.8517702877186,EUR,1.0614869321073923,Warehouse1,4,True
132,1812,Wholesale,592,61,2024-05-11,2024-05-15,65,6683.44571075396,Cancelled,South,Zone1,48,GroupB,Unit1,5306,10698,AgentA,Medium,High,19511,0.061910633880530155,UPI,7.473940433525987,47.99039168849455,USD,0.8539288303097115,Warehouse2,3,False
133,1064,Wholesale,465,12,2024-05-12,2024-05-16,65,5030.599891263003,Delivered,South,Zone3,42,GroupC,Unit2,5338,10384,AgentC,Small,High,10183,0.1844262651058821,Card,16.391957498469054,404.58660481092187,USD,1.415286078718358,Warehouse1,3,True
134,1856,Retail,429,50,2024-05-13,2024-05-17,47,7453.9672515725315,Cancelled,West,Zone3,35,GroupB,Unit2,5054,10195,AgentC,Large,High,19475,0.13134454129134612,NetBanking,12.43948125523783,78.30768658563728,INR,1.4716641486413222,Warehouse1,2,False
135,1838,Wholesale,206,15,2024-05-14,2024-05-18,20,3337.741977102996,Pending,East,Zone3,57,GroupC,Unit1,5982,10754,AgentB,Small,High,29230,0.08727023886072234,NetBanking,7.497399309592492,215.1456605963176,EUR,1.0829613455122802,Warehouse1,3,True
136,1520,Wholesale,325,34,2024-05-15,2024-05-19,19,8911.564552106,Pending,South,Zone2,74,GroupC,Unit2,5332,10299,AgentA,Medium,High,36008,0.1579824003405691,NetBanking,15.31474068783772,441.8311236758017,INR,0.7832082381825125,Warehouse3,0,True
137,1343,Retail,924,22,2024-05-16,2024-05-20,29,934.5830146523687,Cancelled,South,Zone2,47,GroupC,Unit3,5126,10814,AgentC,Large,Medium,21332,0.16358292520933296,NetBanking,5.446318224857093,284.66048669279326,USD,1.3282357333781385,Warehouse3,4,False
138,1128,Wholesale,317,17,2024-05-17,2024-05-21,74,8091.174256032762,Pending,North,Zone2,11,GroupC,Unit2,5939,10546,AgentA,Large,Medium,14722,0.05809632112178873,Card,17.773334607610554,195.9995477398198,USD,1.2577130803939192,Warehouse3,4,False
139,1647,Retail,852,30,2024-05-18,2024-05-22,60,8627.064295569398,Cancelled,North,Zone3,15,GroupB,Unit1,5704,10726,AgentB,Small,Medium,25194,0.06794290876721687,NetBanking,16.246941352027825,33.61909860246003,USD,0.9837366612882483,Warehouse2,3,True
140,1471,Wholesale,605,77,2024-05-19,2024-05-23,18,8190.7978825315295,Pending,South,Zone2,55,GroupA,Unit3,5242,10730,AgentA,Small,Medium,36631,0.1871910307457207,UPI,12.535312921942257,339.4140234288436,USD,1.4099259791751708,Warehouse3,2,True
141,1062,Retail,358,34,2024-05-20,2024-05-24,92,5175.991303191583,Delivered,North,Zone1,59,GroupA,Unit3,5860,10827,AgentB,Small,Low,37912,0.032948207672654384,UPI,6.446843615841864,493.4079150003241,USD,1.4806655118261658,Warehouse3,0,True
142,1138,Retail,987,88,2024-05-21,2024-05-25,35,4440.011302304537,Cancelled,West,Zone2,47,GroupA,Unit2,5599,10601,AgentA,Large,Medium,27166,0.008430083392586841,Card,7.798546052765729,456.7802353916076,INR,1.1462830793041563,Warehouse2,2,True
143,1498,Wholesale,873,77,2024-05-22,2024-05-26,43,9962.996636596281,Delivered,South,Zone2,97,GroupB,Unit2,5847,10307,AgentC,Large,Low,25976,0.09081106452190985,NetBanking,8.632657214076321,361.4750780109797,INR,1.1525823290754338,Warehouse2,3,True
144,1592,Retail,616,54,2024-05-23,2024-05-27,95,2368.802317020205,Delivered,North,Zone3,27,GroupA,Unit3,5408,10251,AgentB,Large,Medium,48623,0.1602419800487258,NetBanking,8.133412592746943,61.593500545413065,USD,0.9380108040910222,Warehouse2,4,False
145,1391,Retail,872,69,2024-05-24,2024-05-28,91,5514.0720621728415,Cancelled,West,Zone2,36,GroupB,Unit2,5502,10007,AgentC,Medium,High,22046,0.15433362126214917,UPI,11.467760135894794,127.32564576619315,EUR,1.1676048287866514,Warehouse2,4,False
146,1674,Retail,153,21,2024-05-25,2024-05-29,11,6739.687701285023,Delivered,North,Zone1,50,GroupB,Unit1,5726,10767,AgentB,Medium,High,43444,0.18390612578256652,Card,17.27928481347292,101.55601953211064,EUR,1.0517138564198771,Warehouse3,2,True
147,1418,Retail,146,41,2024-05-26,2024-05-30,49,7038.5895950281765,Cancelled,North,Zone3,81,GroupB,Unit2,5603,10874,AgentA,Small,High,33634,0.10664013287380805,UPI,10.774243601981537,184.1762037252662,EUR,0.9417528215424414,Warehouse3,1,False
148,1288,Retail,826,22,2024-05-27,2024-05-31,38,2119.8441908119294,Delivered,North,Zone1,83,GroupA,Unit2,5302,10207,AgentA,Large,Low,14090,0.020012934313306665,Card,13.600339386254271,125.4034416178524,EUR,0.753748157219121,Warehouse2,2,False
149,1378,Retail,788,40,2024-05-28,2024-06-01,64,6574.541514164032,Cancelled,South,Zone3,26,GroupA,Unit3,5463,10936,AgentB,Small,Medium,40008,0.11773779486720322,Card,13.9515816777247,129.77532852612967,EUR,0.9021662877672999,Warehouse3,1,True
150,1772,Wholesale,620,87,2024-05-29,2024-06-02,69,8201.85870816524,Cancelled,East,Zone3,71,GroupA,Unit2,5234,10130,AgentB,Large,Medium,32107,0.15567912287064234,Card,16.330549428308274,312.1976683339488,USD,0.8582837197421315,Warehouse1,2,False
151,1489,Retail,198,29,2024-05-30,2024-06-03,8,595.183910529011,Pending,North,Zone2,38,GroupC,Unit2,5695,10735,AgentB,Small,Low,18382,0.01866562405396528,UPI,5.439676738429751,166.1643014210779,INR,1.1336335876431591,Warehouse3,1,True
152,1230,Retail,119,27,2024-05-31,2024-06-04,34,9124.060803920633,Cancelled,West,Zone1,67,GroupB,Unit2,5037,10708,AgentA,Medium,Low,19034,0.034531480219517956,Card,10.25629077151805,341.8098094715118,USD,1.1813360174108751,Warehouse1,1,False
153,1040,Wholesale,989,69,2024-06-01,2024-06-05,48,392.09014593753875,Cancelled,South,Zone3,79,GroupC,Unit1,5138,10979,AgentB,Large,Low,18526,0.0024581322311341804,UPI,15.20155648311929,474.46593298162844,EUR,1.1868573794448132,Warehouse2,1,False
154,1027,Wholesale,852,72,2024-06-02,2024-06-06,56,3624.113221635104,Delivered,South,Zone2,87,GroupB,Unit2,5194,10653,AgentB,Medium,Low,34073,0.11873051588936208,UPI,15.593271194550802,322.85417914048713,EUR,1.0105448008365432,Warehouse2,1,False
155,1134,Wholesale,672,15,2024-06-03,2024-06-07,76,256.5506427063245,Cancelled,West,Zone3,31,GroupA,Unit1,5526,10763,AgentC,Large,Low,11110,0.1773468783891809,NetBanking,17.055323997262146,378.3117718330819,INR,1.0369837869483969,Warehouse3,0,False
156,1200,Wholesale,990,41,2024-06-04,2024-06-08,65,863.7371685418605,Pending,North,Zone3,15,GroupB,Unit1,5768,10607,AgentB,Small,High,26445,0.13413266320041992,UPI,14.13632667763403,378.27440348859056,USD,1.367390743712512,Warehouse2,1,False
157,1839,Wholesale,589,52,2024-06-05,2024-06-09,31,9120.566023282783,Delivered,East,Zone3,35,GroupB,Unit1,5646,10025,AgentC,Large,Medium,10386,0.19640801751819642,UPI,8.187001299361665,172.0443663156624,INR,1.08098625081373,Warehouse3,1,True
158,1779,Wholesale,518,11,2024-06-06,2024-06-10,4,3613.1222243868633,Delivered,North,Zone3,48,GroupC,Unit1,5000,10622,AgentC,Medium,Low,28584,0.012606730499952312,NetBanking,11.573654660096917,17.329417350783395,EUR,1.4902186657096979,Warehouse3,4,False
159,1929,Wholesale,789,69,2024-06-07,2024-06-11,50,4305.238151208024,Pending,West,Zone3,21,GroupB,Unit3,5560,10453,AgentC,Large,High,44451,0.18060021703029927,NetBanking,5.420488742945668,36.973501867165076,EUR,1.051693784007092,Warehouse3,0,True
160,1032,Retail,949,32,2024-06-08,2024-06-12,69,2231.909375687271,Delivered,South,Zone3,23,GroupA,Unit1,5095,10634,AgentA,Small,Low,40549,0.16281365747733614,NetBanking,13.410068434277209,148.20952293343365,INR,1.219664755694271,Warehouse3,1,False
161,1047,Retail,161,92,2024-06-09,2024-06-13,30,6011.248124848526,Delivered,East,Zone2,31,GroupB,Unit2,5712,10185,AgentC,Large,High,16321,0.06284830409990098,Card,12.205837749613838,347.87615999222305,EUR,0.7402903991947166,Warehouse1,3,False
162,1502,Wholesale,244,40,2024-06-10,2024-06-14,88,5988.551825310117,Delivered,South,Zone3,60,GroupB,Unit1,5412,10483,AgentB,Medium,Low,34440,0.19470531036745037,Card,13.66887164989681,454.27473793766336,USD,1.2226719395350485,Warehouse1,0,False
163,1406,Retail,315,14,2024-06-11,2024-06-15,59,3784.7838790696705,Delivered,West,Zone1,32,GroupB,Unit2,5537,10679,AgentA,Small,Medium,41566,0.05758754963428301,NetBanking,17.091827194038743,479.81114847346566,EUR,1.3811411155320048,Warehouse2,4,True
164,1573,Retail,102,92,2024-06-12,2024-06-16,67,3397.045230873444,Pending,North,Zone2,57,GroupC,Unit1,5854,10050,AgentA,Medium,Low,42521,0.1778609447656437,Card,13.93459595236561,22.66584528163599,EUR,1.453966270826637,Warehouse1,2,False
165,1727,Retail,259,43,2024-06-13,2024-06-17,75,8861.14665098782,Pending,East,Zone1,80,GroupB,Unit3,5428,10890,AgentA,Large,Low,33798,0.1761497154148379,NetBanking,9.165849094871895,495.1427503600579,USD,1.4978564893118165,Warehouse2,4,False
166,1804,Wholesale,838,19,2024-06-14,2024-06-18,45,3894.5139724577934,Delivered,South,Zone3,59,GroupB,Unit1,5234,10004,AgentA,Medium,Medium,23565,0.1515315233205945,Card,7.583576630312038,168.02363699477993,EUR,0.9257429165193864,Warehouse2,4,True
167,1098,Wholesale,880,98,2024-06-15,2024-06-19,4,4985.659822328642,Delivered,South,Zone1,98,GroupC,Unit1,5348,10588,AgentA,Large,Medium,33027,0.11269409476257038,UPI,16.11027068864251,423.04855183520647,INR,1.1602960518605734,Warehouse3,0,True
168,1683,Retail,219,11,2024-06-16,2024-06-20,26,2904.717148006813,Pending,South,Zone3,22,GroupC,Unit3,5755,10159,AgentA,Small,Low,42095,0.024000549923377613,Card,7.526317862558887,98.34477574142238,INR,1.060574388425718,Warehouse3,0,True
169,1871,Wholesale,992,20,2024-06-17,2024-06-21,27,7889.018083235561,Pending,North,Zone3,94,GroupC,Unit1,5869,10207,AgentA,Medium,Medium,15631,0.10639434689929966,Card,7.100924547739731,40.820146227361,EUR,1.1510539844601368,Warehouse3,3,False
170,1725,Retail,188,59,2024-06-18,2024-06-22,46,4034.736753301007,Pending,East,Zone2,19,GroupC,Unit2,5480,10256,AgentC,Medium,Medium,34329,0.07135925113098691,UPI,7.685957048852686,195.3941577907169,USD,0.8259623657518773,Warehouse3,3,False
171,1986,Retail,428,40,2024-06-19,2024-06-23,64,5184.749360788813,Delivered,North,Zone2,64,GroupA,Unit1,5838,10204,AgentB,Large,High,47937,0.15844340663107037,NetBanking,11.614931025696588,430.8734403800396,USD,1.384919658076753,Warehouse3,0,False
172,1546,Retail,679,65,2024-06-20,2024-06-24,91,2608.2359835906477,Delivered,North,Zone3,18,GroupA,Unit1,5395,10766,AgentB,Medium,Medium,16787,0.15162584129936899,Card,6.614436761072939,118.20420878012986,INR,1.4276551546756702,Warehouse3,0,False
173,1960,Retail,456,88,2024-06-21,2024-06-25,51,9877.829964178392,Cancelled,North,Zone2,88,GroupB,Unit1,5350,10949,AgentC,Medium,Medium,48000,0.18212250147452105,Card,17.19553829775713,85.43908961840266,EUR,1.0597293304903381,Warehouse1,0,True
174,1738,Wholesale,709,82,2024-06-22,2024-06-26,50,2985.8078351448567,Pending,West,Zone1,61,GroupA,Unit3,5415,10010,AgentC,Small,Low,36875,0.0029660324863415746,UPI,17.561298194121164,455.8041211855933,USD,0.9243438892588615,Warehouse2,2,True
175,1612,Wholesale,366,96,2024-06-23,2024-06-27,6,7730.351055964961,Delivered,West,Zone2,11,GroupB,Unit1,5885,10948,AgentA,Large,Low,34514,0.16182064336460922,UPI,17.659424092678986,469.7852292845149,USD,0.8126667421224099,Warehouse2,4,False
176,1942,Wholesale,716,92,2024-06-24,2024-06-28,59,4332.2069385319155,Pending,West,Zone2,34,GroupA,Unit1,5915,10007,AgentA,Large,High,32580,0.18769241062493378,UPI,5.508622462656358,16.148617602565373,INR,1.2470118598222435,Warehouse3,3,True
177,1461,Retail,422,18,2024-06-25,2024-06-29,15,2141.552310332985,Delivered,East,Zone1,22,GroupC,Unit2,5886,10408,AgentC,Small,Low,30291,0.15786008982163002,UPI,17.300567844240412,366.443511333586,INR,0.9497854716965881,Warehouse1,3,True
178,1642,Wholesale,734,30,2024-06-26,2024-06-30,30,8017.215763252126,Pending,North,Zone2,60,GroupC,Unit1,5050,10935,AgentA,Small,Medium,14288,0.026038891974073344,NetBanking,17.96639412402653,161.51179089937006,USD,1.427630855930711,Warehouse3,1,True
179,1768,Retail,640,82,2024-06-27,2024-07-01,42,3402.7072113875274,Delivered,North,Zone3,67,GroupA,Unit1,5080,10031,AgentB,Large,Medium,16734,0.01625582096817755,Card,17.25157842149133,193.6051412839229,INR,1.236809979875896,Warehouse1,2,False
180,1004,Wholesale,748,37,2024-06-28,2024-07-02,37,8665.41413923833,Cancelled,West,Zone1,43,GroupA,Unit1,5035,10983,AgentB,Small,Medium,27464,0.004169047961540162,Card,13.72220577491518,239.86045772623004,USD,1.2165482601393927,Warehouse1,0,True
181,1217,Retail,294,71,2024-06-29,2024-07-03,42,9161.046130686447,Cancelled,North,Zone3,44,GroupB,Unit1,5066,10539,AgentA,Small,Low,49008,0.12574904516561422,Card,14.115991981310511,219.12757538551455,EUR,1.1475216927185927,Warehouse2,0,False
182,1502,Retail,837,16,2024-06-30,2024-07-04,35,8612.255970373631,Pending,North,Zone1,12,GroupB,Unit2,5640,10717,AgentA,Small,Medium,17814,0.12593453037197747,Card,6.589288218354819,262.33715464123156,INR,0.7366210715429804,Warehouse2,2,False
183,1766,Retail,431,89,2024-07-01,2024-07-05,87,446.57835658737594,Delivered,South,Zone3,68,GroupB,Unit2,5881,10386,AgentA,Large,Medium,17851,0.19738274284364246,NetBanking,16.365862001974513,295.35724071260796,INR,1.4455379485484696,Warehouse1,3,False
